Timestamp;Latitude;Longitude;Azimuth;Altitude
1609623000.0;-7.921179;112.599392;115.322253;-11.413484
1609623600.0;-7.921179;112.599392;114.786766;-9.171155
1609624200.0;-7.921179;112.599392;114.296331;-6.859478
1609624800.0;-7.921179;112.599392;113.848851;-3.410978
1609625400.0;-7.921179;112.599392;113.442585;-1.387993
1609626000.0;-7.921179;112.599392;113.07607;0.369772
1609626600.0;-7.921179;112.599392;112.748166;2.42863
1609627200.0;-7.921179;112.599392;112.458013;4.618224
1609627800.0;-7.921179;112.599392;112.205016;6.859432
1609628400.0;-7.921179;112.599392;111.988868;9.124765
1609629000.0;-7.921179;112.599392;111.809548;11.403417
1609629600.0;-7.921179;112.599392;111.667316;13.690297
1609630200.0;-7.921179;112.599392;111.562759;15.983264
1609630800.0;-7.921179;112.599392;111.496773;18.278619
1609631400.0;-7.921179;112.599392;111.470613;20.576305
1609632000.0;-7.921179;112.599392;111.485933;22.875209
1609632600.0;-7.921179;112.599392;111.544817;25.174349
1609633200.0;-7.921179;112.599392;111.649844;27.472815
1609633800.0;-7.921179;112.599392;111.804166;29.769701
1609634400.0;-7.921179;112.599392;112.011592;32.064067
1609635000.0;-7.921179;112.599392;112.276692;34.354923
1609635600.0;-7.921179;112.599392;112.604951;36.641178
1609636200.0;-7.921179;112.599392;113.002939;38.921621
1609636800.0;-7.921179;112.599392;113.478525;41.194879
1609637400.0;-7.921179;112.599392;114.041169;43.45936
1609638000.0;-7.921179;112.599392;114.702249;45.71322
1609638600.0;-7.921179;112.599392;115.475522;47.954256
1609639200.0;-7.921179;112.599392;116.377694;50.179843
1609639800.0;-7.921179;112.599392;117.429106;52.386793
1609640400.0;-7.921179;112.599392;118.654702;54.571186
1609641000.0;-7.921179;112.599392;120.085176;56.728167
1609641600.0;-7.921179;112.599392;121.758381;58.851635
1609642200.0;-7.921179;112.599392;123.721213;60.933859
1609642800.0;-7.921179;112.599392;126.031675;62.964939
1609643400.0;-7.921179;112.599392;128.761114;64.932068
1609644000.0;-7.921179;112.599392;131.996192;66.818627
1609644600.0;-7.921179;112.599392;135.839403;68.602966
1609645200.0;-7.921179;112.599392;140.40574;70.257047
1609645800.0;-7.921179;112.599392;145.811602;71.745147
1609646400.0;-7.921179;112.599392;152.149991;73.023315
1609647000.0;-7.921179;112.599392;159.447228;74.040815
1609647600.0;-7.921179;112.599392;167.606791;74.745253
1609648200.0;-7.921179;112.599392;176.366891;75.092056
1609648800.0;-7.921179;112.599392;185.316966;75.056252
1609649400.0;-7.921179;112.599392;193.993259;74.640526
1609650000.0;-7.921179;112.599392;202.007694;73.874281
1609650600.0;-7.921179;112.599392;209.130243;72.804407
1609651200.0;-7.921179;112.599392;215.291278;71.483592
1609651800.0;-7.921179;112.599392;220.533544;69.961566
1609652400.0;-7.921179;112.599392;224.957061;68.280786
1609653000.0;-7.921179;112.599392;228.679378;66.475465
1609653600.0;-7.921179;112.599392;231.81367;64.572356
1609654200.0;-7.921179;112.599392;234.45963;62.592079
1609654800.0;-7.921179;112.599392;236.700916;60.55046
1609655400.0;-7.921179;112.599392;238.606293;58.459705
1609656000.0;-7.921179;112.599392;240.23155;56.32926
1609656600.0;-7.921179;112.599392;241.621685;54.166525
1609657200.0;-7.921179;112.599392;242.81317;51.977337
1609657800.0;-7.921179;112.599392;243.835513;49.766363
1609658400.0;-7.921179;112.599392;244.712728;47.537365
1609659000.0;-7.921179;112.599392;245.464404;45.293423
1609659600.0;-7.921179;112.599392;246.10666;43.03707
1609660200.0;-7.921179;112.599392;246.652775;40.770434
1609660800.0;-7.921179;112.599392;247.113731;38.495315
1609661400.0;-7.921179;112.599392;247.498707;36.21325
1609662000.0;-7.921179;112.599392;247.8153;33.925584
1609662600.0;-7.921179;112.599392;248.069821;31.633499
1609663200.0;-7.921179;112.599392;248.267623;29.338063
1609663800.0;-7.921179;112.599392;248.413133;27.040258
1609664400.0;-7.921179;112.599392;248.509985;24.741011
1609665000.0;-7.921179;112.599392;248.561266;22.441227
1609665600.0;-7.921179;112.599392;248.569435;20.141823
1609666200.0;-7.921179;112.599392;248.536486;17.843796
1609666800.0;-7.921179;112.599392;248.464032;15.548302
1609667400.0;-7.921179;112.599392;248.353219;13.25532
1609668000.0;-7.921179;112.599392;248.204922;10.968931
1609668600.0;-7.921179;112.599392;248.019632;8.691466
1609669200.0;-7.921179;112.599392;247.797597;6.428728
1609669800.0;-7.921179;112.599392;247.538732;4.19349
1609670400.0;-7.921179;112.599392;247.242657;2.019187
1609671000.0;-7.921179;112.599392;246.908743;0.002416
1609671600.0;-7.921179;112.599392;246.536088;-1.688596
1609672200.0;-7.921179;112.599392;246.123463;-4.54797
1609672800.0;-7.921179;112.599392;245.669419;-7.324814
1609673400.0;-7.921179;112.599392;245.172099;-9.608384
1609674000.0;-7.921179;112.599392;244.629372;-11.850215
1609674600.0;-7.921179;112.599392;244.038779;-14.081565
1609675200.0;-7.921179;112.599392;243.397397;-16.301274
1609675800.0;-7.921179;112.599392;242.701948;-18.508064
1609676400.0;-7.921179;112.599392;241.948687;-20.70051
1609677000.0;-7.921179;112.599392;241.133381;-22.877036
1609677600.0;-7.921179;112.599392;240.251221;-25.035869
1609678200.0;-7.921179;112.599392;239.296825;-27.175031
1609678800.0;-7.921179;112.599392;238.264128;-29.292291
1609679400.0;-7.921179;112.599392;237.146326;-31.385126
1609680000.0;-7.921179;112.599392;235.935826;-33.450694
1609680600.0;-7.921179;112.599392;234.624183;-35.485759
1609681200.0;-7.921179;112.599392;233.202056;-37.486657
1609681800.0;-7.921179;112.599392;231.659062;-39.449199
1609682400.0;-7.921179;112.599392;229.983917;-41.368639
1609683000.0;-7.921179;112.599392;228.164327;-43.239554
1609683600.0;-7.921179;112.599392;226.187124;-45.055783
1609684200.0;-7.921179;112.599392;224.038442;-46.810326
1609684800.0;-7.921179;112.599392;221.70402;-48.495269
1609685400.0;-7.921179;112.599392;219.169665;-50.101705
1609686000.0;-7.921179;112.599392;216.422002;-51.619694
1609686600.0;-7.921179;112.599392;213.449408;-53.03826
1609687200.0;-7.921179;112.599392;210.243359;-54.345459
1609687800.0;-7.921179;112.599392;206.799946;-55.528564
1609688400.0;-7.921179;112.599392;203.121698;-56.574334
1609689000.0;-7.921179;112.599392;199.219351;-57.469471
1609689600.0;-7.921179;112.599392;195.113397;-58.201217
1609690200.0;-7.921179;112.599392;190.834912;-58.758048
1609690800.0;-7.921179;112.599392;186.425287;-59.130464
1609691400.0;-7.921179;112.599392;181.934711;-59.311744
1609692000.0;-7.921179;112.599392;177.419109;-59.298493
1609692600.0;-7.921179;112.599392;172.936292;-59.090951
1609693200.0;-7.921179;112.599392;168.541625;-58.69299
1609693800.0;-7.921179;112.599392;164.284245;-58.111762
1609694400.0;-7.921179;112.599392;160.204204;-57.357074
1609695000.0;-7.921179;112.599392;156.331132;-56.44065
1609695600.0;-7.921179;112.599392;152.684139;-55.375373
1609696200.0;-7.921179;112.599392;149.272746;-54.174561
1609696800.0;-7.921179;112.599392;146.098498;-52.851403
1609697400.0;-7.921179;112.599392;143.156763;-51.418542
1609698000.0;-7.921179;112.599392;140.438497;-49.88779
1609698600.0;-7.921179;112.599392;137.931804;-48.269985
1609699200.0;-7.921179;112.599392;135.623105;-46.574923
1609699800.0;-7.921179;112.599392;133.498192;-44.811379
1609700400.0;-7.921179;112.599392;131.542832;-42.987134
1609701000.0;-7.921179;112.599392;129.743214;-41.109071
1609701600.0;-7.921179;112.599392;128.086292;-39.183241
1609702200.0;-7.921179;112.599392;126.559908;-37.214972
1609702800.0;-7.921179;112.599392;125.152889;-35.208935
1609703400.0;-7.921179;112.599392;123.855017;-33.169236
1609704000.0;-7.921179;112.599392;122.657056;-31.099477
1609704600.0;-7.921179;112.599392;121.550661;-29.002838
1609705200.0;-7.921179;112.599392;120.528387;-26.88212
1609705800.0;-7.921179;112.599392;119.583512;-24.739797
1609706400.0;-7.921179;112.599392;118.710067;-22.578065
1609707000.0;-7.921179;112.599392;117.902753;-20.398872
1609707600.0;-7.921179;112.599392;117.156841;-18.203958
1609708200.0;-7.921179;112.599392;116.46814;-15.994884
1609708800.0;-7.921179;112.599392;115.833001;-13.773046
1609709400.0;-7.921179;112.599392;115.248159;-11.539706
1609710000.0;-7.921179;112.599392;114.710787;-9.29601
1609710600.0;-7.921179;112.599392;114.21846;-6.991861
1609711200.0;-7.921179;112.599392;113.769061;-3.767112
1609711800.0;-7.921179;112.599392;113.360827;-1.471479
1609712400.0;-7.921179;112.599392;112.992291;0.268557
1609713000.0;-7.921179;112.599392;112.66229;2.318037
1609713600.0;-7.921179;112.599392;112.369938;4.505177
1609714200.0;-7.921179;112.599392;112.114625;6.746303
1609714800.0;-7.921179;112.599392;111.896032;9.012408
1609715400.0;-7.921179;112.599392;111.71411;11.292201
1609716000.0;-7.921179;112.599392;111.569112;13.580413
1609716600.0;-7.921179;112.599392;111.461584;15.874859
1609717200.0;-7.921179;112.599392;111.392408;18.171751
1609717800.0;-7.921179;112.599392;111.362812;20.471055
1609718400.0;-7.921179;112.599392;111.374417;22.771649
1609719000.0;-7.921179;112.599392;111.42927;25.072561
1609719600.0;-7.921179;112.599392;111.52992;27.372878
1609720200.0;-7.921179;112.599392;111.679467;29.671704
1609720800.0;-7.921179;112.599392;111.881661;31.968113
1609721400.0;-7.921179;112.599392;112.141031;34.261127
1609722000.0;-7.921179;112.599392;112.462985;36.549667
1609722600.0;-7.921179;112.599392;112.854014;38.832542
1609723200.0;-7.921179;112.599392;113.321902;41.108402
1609723800.0;-7.921179;112.599392;113.875987;43.375687
1609724400.0;-7.921179;112.599392;114.527546;45.632576
1609725000.0;-7.921179;112.599392;115.290164;47.876911
1609725600.0;-7.921179;112.599392;116.180384;50.106114
1609726200.0;-7.921179;112.599392;117.218368;52.317053
1609726800.0;-7.921179;112.599392;118.4288;54.505879
1609727400.0;-7.921179;112.599392;119.842103;56.667826
1609728000.0;-7.921179;112.599392;121.495883;58.796905
1609728600.0;-7.921179;112.599392;123.436709;60.885515
1609729200.0;-7.921179;112.599392;125.722349;62.923917
1609729800.0;-7.921179;112.599392;128.423976;64.899515
1609730400.0;-7.921179;112.599392;131.6284;66.795924
1609731000.0;-7.921179;112.599392;135.438731;68.591758
1609731600.0;-7.921179;112.599392;139.971558;70.259246
1609732200.0;-7.921179;112.599392;145.34648;71.762871
1609732800.0;-7.921179;112.599392;151.661782;73.058702
1609733400.0;-7.921179;112.599392;158.951261;74.095641
1609734000.0;-7.921179;112.599392;167.126342;74.820385
1609734600.0;-7.921179;112.599392;175.929977;75.186927
1609735200.0;-7.921179;112.599392;184.948969;75.168622
1609735800.0;-7.921179;112.599392;193.709206;74.766857
1609736400.0;-7.921179;112.599392;201.809304;74.010557
1609737000.0;-7.921179;112.599392;209.008788;72.946926
1609737600.0;-7.921179;112.599392;215.233017;71.629403
1609738200.0;-7.921179;112.599392;220.524173;70.108531
1609738800.0;-7.921179;112.599392;224.984109;68.427472
1609739400.0;-7.921179;112.599392;228.732858;66.620968
1609740000.0;-7.921179;112.599392;231.886097;64.716131
1609740600.0;-7.921179;112.599392;234.54539;62.733812
1609741200.0;-7.921179;112.599392;236.796047;60.690001
1609741800.0;-7.921179;112.599392;238.707899;58.596985
1609742400.0;-7.921179;112.599392;240.3375;56.464269
1609743000.0;-7.921179;112.599392;241.730558;54.299287
1609743600.0;-7.921179;112.599392;242.923874;52.107896
1609744200.0;-7.921179;112.599392;243.947337;49.894768
1609744800.0;-7.921179;112.599392;244.825126;47.663673
1609745400.0;-7.921179;112.599392;245.57702;45.417684
1609746000.0;-7.921179;112.599392;246.219276;43.159337
1609746600.0;-7.921179;112.599392;246.765254;40.890751
1609747200.0;-7.921179;112.599392;247.226019;38.61372
1609747800.0;-7.921179;112.599392;247.610723;36.32978
1609748400.0;-7.921179;112.599392;247.92707;34.040263
1609749000.0;-7.921179;112.599392;248.181399;31.746354
1609749600.0;-7.921179;112.599392;248.379037;29.449112
1609750200.0;-7.921179;112.599392;248.524465;27.149512
1609750800.0;-7.921179;112.599392;248.621317;24.848472
1609751400.0;-7.921179;112.599392;248.672708;22.54689
